degree	metaedge_side	metaedge	side	square
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
158	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
32	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
114	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
32	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
35	"Gene→
regulates→
Gene"	G<rG	source	FALSE
51	"Gene→
regulates→
Gene"	G<rG	source	FALSE
24	"Gene→
regulates→
Gene"	G<rG	source	FALSE
21	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
472	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
36	"Gene→
regulates→
Gene"	G<rG	source	FALSE
52	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
25	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
135	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
187	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
170	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
82	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
31	"Gene→
regulates→
Gene"	G<rG	source	FALSE
36	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
38	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
36	"Gene→
regulates→
Gene"	G<rG	source	FALSE
37	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
190	"Gene→
regulates→
Gene"	G<rG	source	FALSE
56	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
270	"Gene→
regulates→
Gene"	G<rG	source	FALSE
54	"Gene→
regulates→
Gene"	G<rG	source	FALSE
26	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
178	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
32	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
26	"Gene→
regulates→
Gene"	G<rG	source	FALSE
223	"Gene→
regulates→
Gene"	G<rG	source	FALSE
83	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
293	"Gene→
regulates→
Gene"	G<rG	source	FALSE
187	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
271	"Gene→
regulates→
Gene"	G<rG	source	FALSE
76	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
197	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
90	"Gene→
regulates→
Gene"	G<rG	source	FALSE
72	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
127	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
232	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
263	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
225	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
183	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
313	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
168	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
28	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
49	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
140	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
96	"Gene→
regulates→
Gene"	G<rG	source	FALSE
28	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
406	"Gene→
regulates→
Gene"	G<rG	source	FALSE
40	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
140	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
51	"Gene→
regulates→
Gene"	G<rG	source	FALSE
43	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
324	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
181	"Gene→
regulates→
Gene"	G<rG	source	FALSE
24	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
492	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
164	"Gene→
regulates→
Gene"	G<rG	source	FALSE
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
24	"Gene→
regulates→
Gene"	G<rG	source	FALSE
41	"Gene→
regulates→
Gene"	G<rG	source	FALSE
132	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
21	"Gene→
regulates→
Gene"	G<rG	source	FALSE
200	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
293	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
31	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
274	"Gene→
regulates→
Gene"	G<rG	source	FALSE
84	"Gene→
regulates→
Gene"	G<rG	source	FALSE
137	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
30	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
50	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
797	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
575	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1710	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
27	"Gene→
regulates→
Gene"	G<rG	source	FALSE
192	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
22	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
135	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
74	"Gene→
regulates→
Gene"	G<rG	source	FALSE
202	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
72	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
199	"Gene→
regulates→
Gene"	G<rG	source	FALSE
407	"Gene→
regulates→
Gene"	G<rG	source	FALSE
53	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
271	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
33	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
80	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
855	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
39	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
91	"Gene→
regulates→
Gene"	G<rG	source	FALSE
233	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
415	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
338	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
25	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
417	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
27	"Gene→
regulates→
Gene"	G<rG	source	FALSE
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
11	"Gene→
regulates→
Gene"	G<rG	source	FALSE
212	"Gene→
regulates→
Gene"	G<rG	source	FALSE
75	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
303	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
13	"Gene→
regulates→
Gene"	G<rG	source	FALSE
12	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
137	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
26	"Gene→
regulates→
Gene"	G<rG	source	FALSE
262	"Gene→
regulates→
Gene"	G<rG	source	FALSE
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
27	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
4	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
17	"Gene→
regulates→
Gene"	G<rG	source	FALSE
9	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
37	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
28	"Gene→
regulates→
Gene"	G<rG	source	FALSE
19	"Gene→
regulates→
Gene"	G<rG	source	FALSE
16	"Gene→
regulates→
Gene"	G<rG	source	FALSE
20	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
18	"Gene→
regulates→
Gene"	G<rG	source	FALSE
284	"Gene→
regulates→
Gene"	G<rG	source	FALSE
7	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
41	"Gene→
regulates→
Gene"	G<rG	source	FALSE
21	"Gene→
regulates→
Gene"	G<rG	source	FALSE
6	"Gene→
regulates→
Gene"	G<rG	source	FALSE
8	"Gene→
regulates→
Gene"	G<rG	source	FALSE
150	"Gene→
regulates→
Gene"	G<rG	source	FALSE
5	"Gene→
regulates→
Gene"	G<rG	source	FALSE
14	"Gene→
regulates→
Gene"	G<rG	source	FALSE
1	"Gene→
regulates→
Gene"	G<rG	source	FALSE
46	"Gene→
regulates→
Gene"	G<rG	source	FALSE
3	"Gene→
regulates→
Gene"	G<rG	source	FALSE
2	"Gene→
regulates→
Gene"	G<rG	source	FALSE
74	"Gene→
regulates→
Gene"	G<rG	source	FALSE
10	"Gene→
regulates→
Gene"	G<rG	source	FALSE
22	"Gene→
regulates→
Gene"	G<rG	source	FALSE
15	"Gene→
regulates→
Gene"	G<rG	source	FALSE
